739411700	47277644	194
739412373	-1	-18
739413042	21138442	193
739413723	25124572	191
739414341	-1	-18
739415010	38100668	191
739415679	12751854	192
739416347	21405948	192
739417015	37387372	192
739417688	-1	-18
739418363	22687132	192
739419030	-1	-18
739419708	44682528	192
739420377	7549461	191
739421055	81123512	192
739421726	175865296	192
739422394	14607346	192
739423013	21595292	191
739423683	18984550	192
739424355	17844214	191
739425022	-1	-18
739425692	-1	-18
739426360	-1	-18
739427029	20261776	191
739427696	70916688	192
739428364	-1	-18
739429035	84878488	191
739429703	-1	-18
739430371	28662314	191
739431039	238954016	190
739431707	-1	-18
739432376	38166780	190
739433047	28366606	191
739433714	19752124	191
739434382	-1	-18
739435049	18412056	191
739435717	73276464	191
739436387	25592472	191
739437060	8943866	194
739437733	99473088	191
739438401	16058342	191
739439069	-1	-18
739439738	42522304	192
739440408	-1	-18
739441076	11934835	193
739441745	23638946	192
739442413	23947806	191
739443080	20206108	191
739443751	29429316	192
739444419	22161084	190
739445046	-1	-18
739445715	29950594	191
739446382	-1	-18
739447051	-1	-18
739447721	30576008	190
739448389	16011607	190
739449057	39186640	190
739449724	20545644	190
739450392	140920368	192
739451062	9252554	191
739451730	27618206	191
739452412	160461472	191
739453016	12079085	191
739453642	305331200	191
739454262	-1	-18
739454873	154804720	191
739455494	68273896	191
739456164	33410214	191
739456844	14119533	192
739457511	108834432	191
739458190	27514664	191
739458823	78514896	191
739459500	7902232	192
739460169	33665816	191
739460838	-1	-18
739461508	-1	-18
739462187	17201784	191
739462857	217677088	191
739463525	-1	-18
739464194	23313036	191
739464867	38909468	191
739465542	12848631	192
739466211	11756177	193
739466885	-1	-18
739467556	15171884	191
739468231	12598292	194
739468901	30155882	191
739469572	73522560	191
739470241	9137124	192
739470923	14463254	193
739471591	-1	-18
739472261	33821656	192
739472935	84227216	193
739473610	43967916	192
739474238	12476643	192
739474911	69133152	192
739475586	38367008	192
739476262	11915411	192
739476930	26455214	193
739477599	222056368	193
739478278	31723102	192
739478955	-1	-18
739479629	12172730	192
739480304	13462359	193
739480972	-1	-18
