739411281	9
739411634	8
739411955	7
739412308	21
739412625	10
739412977	29
739413298	12
739413657	14
739413974	7
739414275	10
739414592	7
739414945	9
739415260	9
739415613	8
739415930	8
739416282	7
739416598	8
739416950	7
739417271	7
739417623	11
739417938	8
739418297	8
739418613	10
739418965	11
739419290	11
739419643	8
739419960	10
739420312	10
739420634	25
739420990	10
739421306	7
739421658	8
739421977	6
739422329	7
739422646	8
739422948	8
739423265	7
739423618	7
739423936	6
739424290	9
739424605	6
739424957	11
739425275	11
739425627	8
739425943	10
739426295	7
739426611	8
739426963	8
739427279	8
739427631	9
739427947	10
739428299	11
739428615	7
739428969	7
739429286	7
739429638	7
739429953	9
739430305	8
739430622	7
739430974	7
739431290	8
739431642	7
739431958	9
739432310	6
739432629	10
739432981	7
739433297	8
739433649	11
739433965	6
739434317	6
739434632	7
739434984	9
739435300	8
739435652	9
739435968	6
739436322	6
739436638	8
739436995	8
739437316	9
739437668	8
739437983	8
739438335	7
739438651	7
739439003	7
739439320	7
739439672	11
739439991	12
739440343	12
739440659	10
739441011	7
739441327	6
739441680	12
739441995	7
739442347	8
739442663	9
739443015	11
739443331	8
739443686	9
739444002	7
739444354	14
739444679	8
739444981	11
739445298	12
739445650	10
739445966	9
739446317	12
739446633	12
739446985	7
739447304	10
739447656	10
739447971	12
739448324	8
739448639	10
739448991	9
739449307	8
739449659	10
739449975	7
739450327	7
739450642	11
739450997	8
739451313	11
739451665	7
739451989	8
739452347	7
739452678	13
739453057	10
739453369	10
739453683	9
739454037	8
739454363	7
739454718	8
739455034	8
739455336	8
739455655	8
739456008	7
739456325	7
739456683	9
739457005	7
739457358	8
739457672	7
739458031	10
739458351	8
739458659	7
739458984	7
739459344	12
739459661	6
739460015	6
739460330	9
739460683	10
739460999	8
739461353	11
739461669	7
739462025	7
739462348	7
739462702	8
739463018	7
739463372	8
739463687	8
739464040	7
739464355	7
739464713	7
739465028	7
739465386	12
739465704	8
739466057	11
739466372	13
739466731	11
739467047	7
739467401	11
739467717	9
739468076	9
739468392	10
739468746	10
739469064	7
739469418	10
739469733	8
739470086	7
739470402	11
739470761	11
739471084	9
739471437	8
739471752	13
739472105	9
739472422	10
739472777	7
739473096	9
739473456	11
739473771	11
739474075	9
739474399	13
739474753	10
739475073	9
739475427	8
739475747	9
739476105	10
739476423	8
739476776	6
739477091	7
739477444	8
739477760	7
739478113	9
739478439	7
739478799	9
739479116	9
739479475	7
739479790	7
739480145	7
739480465	10
739480819	9
739481134	7
