740102408	-1	-17
740102733	2876733	61
740103049	2246934	52
740103376	-1	-17
740103696	422842	75
740104018	399498	96
740104332	1953786	51
740104657	496847	42
740104976	274923	68
740105299	-1	-17
740105613	228386	83
740105936	-1	-17
740106250	-1	-17
740106573	269464	73
740106888	215974	96
740107211	1201179	88
740107525	983316	92
740107853	-1	-17
740108167	991252	89
740108489	1975557	0
740108804	-1	-18
740109127	3194885	88
740109441	1033276	90
740109763	240496	97
740110077	2403410	91
740110401	829209	83
740110717	1236515	76
740111040	-1	-17
740111354	230237	82
740111677	2784546	75
740111991	-1	-17
740112313	652247	86
740112627	-1	-18
740112950	1313889	94
740113264	2767023	89
740113587	665677	90
740113901	978066	18
740114229	-1	-18
740114543	1881707	82
740114867	19895082	100
740115182	2133747	93
740115505	1192967	93
740115819	3003688	12
740116143	3056306	49
740116457	15872977	80
740116779	216864	95
740117094	2868848	97
740117416	2152761	93
740117731	986581	92
740118053	-1	-17
740118368	2097710	87
740118692	2706056	17
740119006	1489531	95
740119329	1372456	75
740119643	1860370	4
740119965	-1	-17
740120279	615884	1
740120601	1287948	93
740120915	-1	-17
740121238	12295291	90
740121552	215995	88
740121875	805333	1
740122189	-1	-17
740122511	220093	82
740122827	1110808	79
740123149	661471	74
740123464	907941	99
740123786	3712885	90
740124101	1837820	96
740124423	1267966	75
740124737	1664445	83
740125060	-1	-17
740125374	2318743	82
740125697	1321868	50
740126011	2054579	89
740126334	1144404	94
740126649	-1	-17
740126974	2564627	91
740127288	2987766	4
740127611	276761	57
740127925	1533374	90
740128248	2757306	99
740128563	1476328	91
740128886	2950873	99
740129200	1112269	94
740129523	1106447	87
740129837	-1	-18
740130166	639125	95
740130480	1012994	61
740130805	232288	86
740131125	-1	-14
740131422	1879937	93
740131736	-1	-17
740132059	-1	-17
740132374	1032694	90
740132699	1265994	95
740133013	689650	99
740133336	-1	-17
740133650	234768	90
740133978	435533	77
740134292	-1	-17
740134616	1173293	86
740134930	-1	-17
740135253	-1	-18
740135567	212574	78
740135890	784442	62
740136205	-1	-17
740136527	-1	-17
740136841	-1	-17
740137164	623094	91
740137480	-1	-17
740137802	10997483	90
740138117	925174	87
740138439	1518651	83
740138755	1206519	91
740139078	813890	7
740139392	-1	-17
740139715	8748105	83
740140034	289145	89
740140357	-1	-17
740140672	-1	-17
