739372199	7
739372545	7
739372853	8
739373200	7
739373511	8
739373857	9
739374163	7
739374510	8
739374817	7
739375163	8
739375468	7
739375813	7
739376118	7
739376464	9
739376771	9
739377116	9
739377423	8
739377768	7
739378079	7
739378424	8
739378735	9
739379086	7
739379391	8
739379738	8
739380045	7
739380391	7
739380702	8
739381048	7
739381356	9
739381702	7
739382009	10
739382358	8
739382666	9
739383011	9
739383317	7
739383663	8
739383969	9
739384319	8
739384625	8
739384974	8
739385280	8
739385633	8
739385944	8
739386291	9
739386607	8
739386958	7
739387265	8
739387615	8
739387926	8
739388277	8
739388583	7
739388930	8
739389241	8
739389591	9
739389902	7
739390247	9
739390554	7
739390900	8
739391206	8
739391551	7
739391857	7
739392203	9
739392513	8
739392858	8
739393164	8
739393509	8
739393817	9
739394162	10
739394468	9
739394818	10
739395129	10
739395474	9
739395785	8
739396131	8
739396437	9
739398393	9
739398716	10
739399052	8
739399353	7
739399703	8
739400018	6
739400368	6
739400680	7
739401030	8
739401343	8
739401692	7
739402005	8
739402355	9
739402667	9
739403019	7
739403336	7
739403889	6
739404241	9
739404558	8
739404915	7
739405231	7
739405584	8
739405910	9
739406262	7
739406579	8
739406937	8
739407261	14
739407612	8
739407929	8
739408281	9
739408598	7
739408955	11
739409273	8
739409627	10
739409944	12
739410296	7
739410612	9
739410964	8
