740102711	517
740103027	1758
740103354	-1
740103674	528
740103996	234
740104310	279
740104635	306
740104949	442
740105277	472
740105591	592
740105914	320
740106228	132
740106551	468
740106867	419
740107189	396
740107503	301
740107826	361
740108145	214
740108467	479
740108782	390
740109105	307
740109419	233
740109742	294
740110056	274
740110379	451
740110695	235
740111018	459
740111332	438
740111655	481
740111969	297
740112291	453
740112605	346
740112928	339
740113242	224
740113565	397
740113880	222
740114207	-1
740114521	210
740114845	366
740115160	524
740115482	378
740115797	353
740116121	2069
740116435	218
740116757	206
740117072	387
740117394	300
740117709	296
740118032	365
740118346	454
740118670	332
740118984	203
740119307	400
740119621	326
740119943	98
740120257	273
740120579	238
740120893	291
740121216	114
740121530	363
740121853	432
740122167	90
740122490	76
740122805	323
740123127	421
740123442	480
740123764	375
740124079	353
740124401	405
740124715	191
740125039	383
740125352	160
740125675	426
740125989	328
740126312	331
740126627	198
740126952	2505
740127266	355
740127589	377
740127903	329
740128226	262
740128541	234
740128864	472
740129178	496
740129501	254
740129815	408
740130139	489
740130458	376
740130783	221
740131098	457
740131400	238
740131714	324
740132037	261
740132352	376
740132677	156
740132991	418
740133314	385
740133628	512
740133951	604
740134270	248
740134593	474
740134908	243
740135231	493
740135545	191
740135868	416
740136183	346
740136505	361
740136820	535
740137142	265
740137458	1295
740137780	325
740138095	348
740138417	150
740138734	404
740139056	367
740139370	264
740139693	455
740140007	433
740140336	471
740140650	291
