739566058	196
739566217	195
739566303	195
739567079	196
739567914	196
739573452	198
739573837	198
739574726	199
739575082	200
739575252	200
739575548	198
739575685	198
739575895	198
739576171	200
739576372	198
739576719	198
739577100	199
739577453	200
739577768	198
739578123	198
739578452	199
739578806	199
739579120	199
739579473	199
739579788	199
739580145	198
739580462	199
739580821	198
739581139	197
739581493	199
739581810	198
739582163	197
739582218	198
739582560	199
739582871	197
739583555	197
739583900	198
