739152018	7
739152321	7
739152640	9
739152946	6
739153265	7
739153569	6
739153890	8
739154195	6
739154515	7
739154820	6
739155139	7
739155444	6
739155763	8
739156067	6
739156387	6
739156691	8
739157014	9
739157317	7
739157636	7
739157939	15
739158259	6
739158564	8
739158886	7
739159190	6
739159509	9
739159813	7
739160136	7
739160440	6
739160762	7
739161067	6
739161393	8
739161697	7
739162016	6
739162320	7
739162646	8
739162951	6
739163278	6
739163585	7
739163905	7
739164209	6
739164530	6
739164836	8
739165160	9
739165464	10
739165783	6
739166086	13
739166406	6
739166709	6
739167030	7
739167334	7
739167655	8
739167960	7
739168280	9
739168584	8
739168905	7
739169209	7
739169528	8
739169832	8
739170153	7
739170459	7
739170778	9
739171082	6
739171402	8
739171706	7
739172027	8
739172330	9
739172650	8
739172954	6
739173273	8
739173577	7
739173900	7
739174204	7
739174523	6
739174827	6
739175151	6
739175454	7
739175774	6
739176078	8
739176399	8
739176702	9
739177022	6
739177329	7
739177649	6
739177952	7
739194825	7
739195129	7
739195449	8
739195753	6
739196072	8
739196381	9
739196703	7
739197009	7
739197329	9
739197633	8
739197954	7
739198257	9
739198579	7
739198883	7
739199202	7
739199506	9
739199828	6
739200132	8
739200455	7
739200760	8
739201080	7
739201384	7
739201705	6
739202015	8
739202337	9
739202641	9
739202966	7
739203270	8
739203591	8
739203897	9
739204222	7
739204526	7
739204853	8
739205156	7
739205481	6
739205785	7
739206109	6
739206418	8
739206743	6
739207048	6
739207374	6
739207678	6
739207998	6
739208302	7
739208630	5
739208934	6
739209258	6
739209562	6
739209891	8
739210200	6
739210528	6
739210832	7
739211159	8
739211470	7
739211790	6
739212105	8
739212440	6
739212750	6
739213076	8
739213380	7
739213704	8
739214010	8
739214345	8
739214648	6
739214973	9
739215277	7
739215597	6
739215906	9
739216230	7
739216544	7
739216881	8
739217199	7
739217523	7
739217832	7
739218153	6
739218457	7
739218786	8
739219095	7
739219420	8
739219724	7
739220044	7
739220348	7
739220669	8
739220976	8
739221303	9
739221612	9
739221933	8
739222242	8
739222561	7
739222864	8
739223186	6
739223495	7
739223813	7
739224117	6
739224438	10
739224743	6
739225062	8
739225366	6
739225686	7
739225989	6
739226307	6
739226616	7
739226940	7
739227245	6
739227564	6
739227870	7
