740102443	697	True	200
740102766	684	True	200
740103083	676	True	200
740103409	689	True	200
740103730	681	True	200
740104051	676	True	200
740104368	678	True	200
740104691	687	True	200
740105011	696	True	200
740105332	683	True	200
740105647	751	True	200
740105969	673	True	200
740106284	706	True	200
740106607	677	True	200
740106923	677	True	200
740107244	692	True	200
740107560	693	True	200
740107886	670	True	200
740108201	680	True	200
740108523	675	True	200
740108839	682	True	200
740109160	688	True	200
740109476	678	True	200
740109797	703	True	200
740110112	686	True	200
740110434	938	True	200
740110751	684	True	200
740111073	712	True	200
740111388	680	True	200
740111710	717	True	200
740112025	685	True	200
740112346	673	True	200
740112662	681	True	200
740112983	683	True	200
740113299	682	True	200
740113620	696	True	200
740113936	678	True	200
740114262	692	True	200
740114579	690	True	200
740114901	680	True	200
740115216	673	True	200
740115538	675	True	200
740115853	688	True	200
740116176	682	True	200
740116492	694	True	200
740116812	696	True	200
740117128	677	True	200
740117449	670	True	200
740117765	669	True	200
740118087	681	True	200
740118402	682	True	200
740118725	674	True	200
740119040	688	True	200
740119362	684	True	200
740119677	678	True	200
740119998	682	True	200
740120313	670	True	200
740120634	693	True	200
740120950	672	True	200
740121271	675	True	200
740121587	669	True	200
740121909	669	True	200
740122224	692	True	200
740122546	685	True	200
740122861	670	True	200
740123183	939	True	200
740123498	670	True	200
740123820	666	True	200
740124135	682	True	200
740124457	674	True	200
740124772	916	True	200
740125094	698	True	200
740125408	679	True	200
740125730	673	True	200
740126045	674	True	200
740126367	677	True	200
740126684	691	True	200
740127007	936	True	200
740127323	681	True	200
740127644	681	True	200
740127960	685	True	200
740128282	670	True	200
740128597	677	True	200
740128919	667	True	200
740129235	668	True	200
740129556	688	True	200
740129873	685	True	200
740130200	916	True	200
740130517	922	True	200
740130838	669	True	200
740131164	694	True	200
740131485	680	True	200
740131801	925	True	200
740132122	679	True	200
740132441	678	True	200
740132762	672	True	200
740133077	663	True	200
740133399	692	True	200
740133714	669	True	200
740134041	695	True	200
740134356	679	True	200
740134679	669	True	200
740134995	910	True	200
740135316	915	True	200
740135632	668	True	200
740135954	696	True	200
740136269	675	True	200
740136591	685	True	200
740136906	714	True	200
740137228	931	True	200
740137545	677	True	200
740137866	666	True	200
740138181	681	True	200
740138503	678	True	200
740138820	685	True	200
740139142	675	True	200
740139456	681	True	200
740139778	924	True	200
740140099	908	True	200
740140421	931	True	200
740140736	688	True	200
