739041106	-1	-17
739041410	905846	44
739041675	808443	41
739041980	387274	42
739042297	492981	45
739042603	303675	41
739042920	759142	40
739043225	775012	44
739043543	801545	37
739043848	693895	38
739044173	1115203	47
739044479	-1	-17
739044796	747043	46
739045101	525116	25
739045420	926500	49
739045725	667739	47
739046043	-1	-17
739046348	2320211	48
739046666	1211973	42
739046971	-1	-17
739047290	814252	48
739047595	775176	46
739047915	822292	41
739048222	843883	25
739048540	862862	46
739048845	-1	-17
739049164	1837511	45
739049469	805599	47
739049787	759089	39
739050092	1033519	46
739050410	1561585	47
739050716	793588	105
739051036	844239	44
739051341	761799	46
739051659	828428	48
739051965	-1	-17
739052284	-1	-17
739052589	750870	45
739052908	-1	-17
739053213	880945	0
739053532	-1	-18
739053838	1254007	35
739054155	479602	29
739054460	865307	42
739054778	2455764	39
739055090	11302830	48
739055408	717446	51
739055713	913981	39
739056032	856775	46
739056338	-1	-17
739056656	1464038	48
739056961	-1	-17
739057280	549119	116
739057585	688010	73
739057903	1114355	39
739058208	728912	48
739058531	819106	45
739058836	854012	46
739059154	-1	-17
739059460	896683	46
739059778	2239607	34
739060083	1178956	46
739060402	709207	1
739060708	828865	46
739061026	-1	-17
739061332	1837359	0
739061651	921799	47
739061956	9827448	44
739062282	594371	34
739062593	-1	-17
739062917	33769508	45
739063223	-1	-17
739063542	300677	13
739063848	-1	-17
739064171	450602	45
739064475	1450131	37
739064796	968330	37
739065102	347963	0
739065420	-1	-17
