739372159	1726
739372505	1326
739372812	60
739373161	2646
739373465	248
739373818	1282
739374122	113
739374471	2464
739374776	191
739375123	872
739375427	337
739375774	385
739376078	296
739376425	1663
739376730	358
739377076	220
739377382	148
739377729	751
739378034	183
739378385	138
739378689	212
739379041	570
739379350	131
739379698	1799
739380002	127
739380352	688
739380656	357
739381009	1064
739381313	139
739381663	1130
739381968	350
739382319	-1
739382625	2156
739382971	206
739383276	368
739383623	1017
739383928	611
739384274	384
739384584	280
739384934	3682
739385239	487
739385588	407
739385899	309
739386251	1085
739386557	1351
739386914	1334
739387224	524
739387571	824
739387881	308
739388233	1223
739388542	338
739388890	1117
739389195	506
739389550	3343
739389856	398
739390208	370
739390512	363
739390861	1449
739391165	301
739391512	297
739391816	75
739392163	779
739392468	91
739392819	184
739393123	140
739393470	956
739393776	220
739394123	871
739394427	374
739394774	790
739395083	409
739395435	723
739395739	193
739396092	1321
739396397	376
739397553	261
739398351	376
739398782	644
739398891	425
739399009	236
739399242	-1
739399541	84
739399851	121
739400205	102
739400516	69
739400867	251
739401179	127
739401530	305
739401841	224
739402192	47
739402503	130
739402854	43
739403167	115
739403784	886
739404138	932
739404454	374
739404807	329
739405127	439
739405481	883
739405796	531
739406100	264
739406414	219
739406769	925
739407089	307
739407390	220
739407703	518
739408057	332
739408372	403
739408727	457
739409047	1258
739409403	2650
739409718	190
739410072	307
739410387	468
739410740	233
739411055	434
