739566086	3028	True	200
739573868	3052	True	200
739574749	2582	True	200
739575276	2620	True	200
739575572	2592	True	200
739575710	3024	True	200
739575920	3014	True	200
739576198	3029	True	200
739576398	3043	True	200
739576723	2599	True	200
739577039	3010	True	200
739577392	2620	True	200
739577707	3008	True	200
739578062	2614	True	200
739578391	2586	True	200
739578745	2995	True	200
739579059	2992	True	200
739579412	2990	True	200
739579727	3017	True	200
739580084	3001	True	200
739580401	2975	True	200
739580760	3023	True	200
739581432	3019	True	200
739581749	3021	True	200
739582102	3022	True	200
739582253	3016	True	200
739582564	3009	True	200
739582906	3016	True	200
739583591	2990	True	200
739583904	2995	True	200
