739065725	520614	44
739066042	338043	48
739067177	-1	-18
739067484	287744	6
739067802	-1	-17
739068107	957116	40
739068426	756191	28
739068736	626235	34
739069059	-1	-18
739069365	728477	49
739069684	663988	249
739069999	-1	-17
739070318	327011	44
739070626	-1	-17
739070946	1155957	53
739071251	325655	108
739071571	304213	133
739071877	715904	3
739072196	-1	-17
739072501	283558	39
739072820	835893	44
739073125	673281	35
739073448	803127	49
739073754	948608	47
739074074	3712257	52
739074382	830525	40
739074702	819778	48
739075007	689218	43
739075326	811816	48
739075631	-1	-17
739075949	1110976	47
739076255	658499	44
739076574	1659420	46
739076880	817249	5
739077198	359980	43
739077502	1531986	38
739077822	744715	50
739078128	484463	3
739078449	771828	48
739078755	529237	60
739079074	785311	46
739079379	761298	47
739079698	674149	6
739080003	974943	45
739080321	792559	48
739080627	478995	43
739080945	774848	3
739081250	610836	43
739081569	-1	-17
739081875	646037	41
739082195	702633	48
739082502	1075538	46
739082823	325640	48
739083128	865103	46
739083446	1277471	46
739083753	2059584	48
739084073	-1	-17
739084378	685671	44
739084697	1166012	41
739085002	-1	-17
739085321	-1	-17
739085628	816520	37
739085947	630293	34
739086252	1330508	47
739086572	882076	46
739086876	-1	-17
739087196	-1	-18
739087501	843332	47
739087819	789853	51
739088124	856808	32
739088445	1817310	38
739088750	1071397	47
739089068	947300	44
739089374	845505	48
739089693	-1	-18
739089998	787589	41
739090316	1031289	46
739090623	2153393	39
739090942	969141	40
739091247	940854	42
739091565	1399452	1
739091871	969611	41
739092190	760955	47
739092495	846939	47
739092813	2006572	46
739093119	1005258	47
739093439	478370	48
739093745	1273918	48
739094064	728550	45
739094372	939728	51
739094693	1001412	45
739094997	297281	38
739095316	1515406	40
739095621	1291353	1
739095940	826404	87
739096244	679252	44
739096564	830964	46
739096871	673942	48
739097189	819717	47
739097494	1037274	0
739097813	968500	47
739098119	699147	0
739098440	532583	0
739098744	533320	41
739099063	294782	35
739099368	530809	49
739099687	439548	47
739099992	762512	45
739100312	2706389	46
739100618	-1	-17
739100936	4699444	1
739101241	750076	48
739101560	3159981	49
739101864	1194328	3
739102183	669753	49
739102489	772615	47
739102808	1399719	48
739103114	834244	45
739103432	858414	42
739103738	307683	86
739104058	763943	45
739104363	805983	47
739104682	1546643	45
739104987	1846463	48
739105305	1595239	33
739105615	325828	45
739105933	687730	30
739106240	969055	44
739106560	2033673	49
739106865	737124	47
739107183	-1	-17
739107488	653216	35
739107806	940210	49
739108767	-1	-17
739109073	681568	53
739109391	748238	47
739109697	829178	3
739110017	511362	48
739110322	703195	42
739110642	947055	0
739110946	1007146	46
739111265	625985	49
739111571	-1	-17
739111899	327992	38
739112220	863133	113
739112538	-1	-17
739112843	932038	34
739113161	871723	45
739113470	774248	91
739113790	-1	-17
739114096	813077	46
739114414	802482	40
739114722	909256	49
739115040	624669	39
739115356	-1	-17
739115676	1101071	1
739115987	-1	-17
739116311	588657	48
739116626	-1	-17
739116944	963999	47
739117254	871861	47
739117574	799272	48
739117885	704412	23
739118204	1645755	48
739118509	-1	-17
739118837	704389	61
739119141	1441857	47
739119461	519127	45
739119766	906668	37
739120084	575241	44
739120390	781903	46
739120710	2145826	40
739121015	486221	35
739121335	1886229	11
739121646	853151	18
739121965	746866	44
739122270	-1	-17
739122595	6950363	58
739122900	1138654	0
739123225	1608193	8
739123531	3640336	48
739123849	1243931	63
739124154	920526	0
739124473	7475003	29
739124778	-1	-18
739125096	582141	70
739125402	793502	42
739125721	1459179	45
739126026	571205	45
739126344	2097109	52
739126652	2739439	66
739126971	918449	40
739127277	463035	40
739127595	498673	53
739127900	-1	-17
739128219	300045	41
739128524	349918	7
739128842	510709	46
739129147	1466578	39
739129466	857343	45
739129773	786406	47
739130093	958869	30
739130398	305032	61
739130719	480083	2
739131024	1534124	101
739131344	1012201	40
739131648	1568941	43
739131968	558508	67
739132272	-1	-17
739132590	5956109	0
739132900	412179	41
739133220	-1	-17
739133525	1706567	23
739133844	1735807	41
739134150	898847	37
739134472	672190	35
739134778	626431	40
739135106	1398384	41
739135416	643710	35
739135735	296100	7
739136039	753780	41
739136359	764129	43
739136665	784470	41
739136983	4626261	43
739137288	525078	64
739137608	940693	42
739137912	779132	49
739138230	763015	46
739138536	313282	41
739138856	-1	-17
739139162	633654	52
739139480	841944	42
739139785	1323779	2
739140104	-1	-17
739140410	542761	68
739140733	788522	37
739141038	719913	49
739141357	1067443	46
739141663	2065970	45
739141981	-1	-17
739142286	591635	42
739142607	487396	40
739142913	978763	45
739143231	935568	41
739143536	2092120	42
739143854	1141433	40
739144159	-1	-18
739144479	844434	46
739144784	2050363	44
739145104	1073123	0
739145414	582589	33
739145734	979591	47
739146038	695498	47
739146359	761931	47
739146664	1201639	49
739146984	1759423	39
739147289	-1	-17
739147609	4209879	46
739147914	499977	43
739148233	1702075	45
739148538	890545	47
739148859	735742	53
739149163	-1	-18
739149483	-1	-17
739149788	778332	47
739150107	3689210	3
739150414	883778	57
739150734	-1	-17
739151044	411862	58
739151362	424910	33
739151667	-1	-18
739151986	850971	44
