739041093	175
739041397	236
739041662	379
739041967	291
739042284	488
739042590	401
739042907	516
739043212	425
739043530	343
739043835	256
739044155	2212
739044466	541
739044783	185
739045088	281
739045407	1799
739045712	303
739046030	834
739046335	287
739046653	580
739046958	207
739047276	665
739047582	194
739047902	2406
739048209	153
739048527	552
739048832	448
739049151	1269
739049456	465
739049774	870
739050079	188
739050397	875
739050702	380
739051022	1995
739051327	214
739051646	871
739051952	209
739052270	958
739052576	461
739052895	1635
739053200	509
739053519	1176
739053824	358
739054142	452
739054447	457
739054765	550
739055072	2271
739055395	202
739055700	407
739056019	933
739056325	266
739056643	386
739056948	464
739057266	679
739057571	257
739057890	280
739058195	439
739058513	927
739058823	307
739059141	344
739059447	515
739059765	943
739060070	261
739060389	529
739060695	273
739061013	900
739061319	486
739061637	968
739061943	476
739062264	3200
739062574	1097
739062899	1752
739063210	413
739063529	1735
739063835	220
739064157	-1
739064462	437
739064782	2560
739065088	313
739065407	978
