739372113	195
739372420	195
739372767	196
739373073	195
739373421	196
739373732	195
739374078	196
739374383	198
739374732	197
739375037	197
739375383	197
739375689	196
739376033	196
739376339	195
739376685	197
739376991	197
739377338	196
739377643	197
739377989	196
739378300	199
739378645	197
739378956	198
739379306	200
739379611	200
739379958	200
739380266	198
739380612	200
739380923	200
739381269	197
739381576	199
739381923	200
739382229	200
739382579	198
739382886	198
739383232	196
739383537	196
739383883	196
739384189	195
739384540	201
739384846	197
739385194	197
739385503	195
739385854	200
739386165	196
739386511	195
739386828	198
739387198	198
739387545	199
739387855	201
739388207	196
739388517	197
739388864	198
739389170	199
739389522	200
739389831	198
739390182	197
739390487	196
739390835	197
739391140	198
739391487	196
739391791	195
739392137	196
739392443	198
739392794	196
739393098	197
739393444	196
739393751	197
739394098	196
739394402	196
739394749	197
739395058	200
739395409	197
739395715	199
739396066	199
739396371	199
739397507	197
739398305	197
739398615	197
739398845	197
739398961	196
739399191	199
739399516	198
739399892	198
739400246	197
739400557	199
739400908	198
739401220	201
739401571	200
739401882	200
739402233	199
739402544	200
739402895	200
739403208	201
739403634	198
739403736	198
739404053	198
739404428	198
739404782	200
739405101	199
739405455	198
739405771	199
739406074	199
739406389	198
739406743	199
739407064	198
739407365	203
739407745	198
739408098	199
739408414	199
739408768	200
739409088	200
739409445	200
739409759	199
739410113	198
739410428	199
739410781	201
739411096	199
