739584046	490
739584386	1169
739584697	680
739585045	2529
739585355	813
739585697	2712
739586009	1006
739586350	1422
739586666	906
739587006	990
739587317	359
739587658	1595
739587968	661
739588310	1017
739588620	452
739588960	1073
739589271	950
739589612	1876
739589925	2602
739590267	2088
739590579	789
739590925	823
739591236	503
739591585	3677
739591896	395
739592240	3438
739592550	195
739592897	1221
739593207	236
739593548	992
739593858	382
739594200	1674
739594514	337
739594854	860
739595164	215
739595504	269
739595814	326
739596155	1597
739596465	379
739596805	433
739597115	473
739597457	2463
739597767	200
739598107	80
739598419	195
739598760	1311
739599070	278
739599413	2561
739599723	177
739600064	1210
739600373	98
739600714	1285
739601024	330
739601365	1972
739601675	96
739602016	779
739602330	486
739602670	386
739602981	270
739603321	990
739603631	326
739603971	356
739604281	121
739604624	3368
739604934	294
739605274	195
739605584	273
739605926	2734
739606238	583
739606580	2119
739606890	257
739607233	2901
739607547	252
739607889	1664
739608199	439
739608540	1481
739608855	406
739609197	1536
739609512	529
739609852	413
739610168	415
739610517	2573
739610828	442
739611167	231
739611478	419
739611819	870
739612129	410
739612469	220
739612789	177
739613130	1045
739613439	149
739613780	1087
739614092	441
739614433	890
739614743	321
739615084	1226
739615394	505
739615736	1760
739616051	201
739616393	2457
739616703	256
739617043	413
739617354	443
739617695	1240
739618008	311
739618348	267
739618657	310
739618999	1669
739619309	259
739619650	459
739619960	495
739620301	847
739620611	441
739620959	1412
739621270	777
739621611	1022
739621929	876
739622275	1570
739622585	463
739622927	1096
739623237	250
739623583	4345
739623898	278
739624218	345
739624529	190
739624869	772
739625180	553
739625520	256
739625837	552
739626177	118
739626549	857
