739566132	-1	-18
739573917	2182251	64
739575324	245639	95
739575613	687128	91
739575966	2417152	29
739576532	-1	-14
739576829	251518	25
739577144	304588	21
739577497	246855	27
739577813	229281	25
739578172	733754	21
739578496	527282	10
739578850	263578	24
739579163	231537	20
739579517	5586786	0
739579833	-1	-17
739580191	207880	2
739580511	1726131	76
739580866	348393	1
739581183	242365	25
739581539	1009922	0
739581853	296592	22
739582345	2325118	33
739582676	2202364	27
739582997	1964435	27
739583743	2344209	0
