739152277	319
739152595	587
739152902	360
739153220	886
739153525	349
739153844	331
739154151	2125
739154469	135
739154777	816
739155094	176
739155400	449
739155718	1064
739156023	370
739156342	406
739156647	828
739156968	640
739157273	206
739157590	176
739157895	358
739158214	1029
739158520	1298
739158839	1590
739159146	660
739159464	225
739159769	316
739160088	1164
739160396	538
739160717	2135
739161023	1424
739161343	2083
739161653	266
739161971	625
739162276	410
739162596	2060
739162906	254
739163228	3722
739163538	353
739163859	944
739164165	580
739164485	1634
739164790	410
739165115	-1
739165420	1226
739165738	90
739166043	124
739166361	663
739166666	160
739166983	108
739167290	390
739167610	1958
739167916	758
739168235	457
739168540	218
739168859	1263
739169165	1268
739169483	261
739169788	395
739170107	1554
739170415	556
739170733	461
739171038	201
739171357	1266
739171662	437
739171981	378
739172286	277
739172605	1330
739172910	609
739173228	335
739173533	448
739173854	635
739174160	669
739174478	782
739174784	441
739175105	4122
739175411	396
739175729	1045
739176034	421
739176354	1911
739176658	136
739176977	1239
739177285	555
739177603	831
739177908	62
739178227	575
739194775	148
739195085	231
739195404	1242
739195709	436
739196027	472
739196332	592
739196657	2326
739196965	430
739197283	700
739197589	502
739197908	1569
739198213	423
739198533	2467
739198839	519
739199157	528
739199462	308
739199783	2921
739200088	418
739200410	1903
739200716	1615
739201034	902
739201340	608
739201660	2901
739201965	304
739202291	2393
739202597	375
739202916	1986
739203226	282
739203546	1839
739203853	88
739204172	1609
739204482	422
739204807	2466
739205112	173
739205432	1611
739205741	368
739206060	825
739206369	389
739206693	132
739207004	1542
739207326	2133
739207634	358
739207952	428
739208258	258
739208579	2584
739208890	239
739209208	453
739209518	393
739209840	3513
739210151	395
739210475	1884
739210788	255
739211107	2207
739211421	2494
739211744	160
739212051	2256
739212394	2242
739212702	1905
739213025	981
739213335	374
739213654	666
739213964	174
739214285	1808
739214605	246
739214923	358
739215233	244
739215551	675
739215857	247
739216180	637
739216490	386
739216823	-1
739217141	255
739217475	615
739217783	405
739218107	1983
739218413	276
739218731	242
739219046	313
739219370	725
739219681	407
739219999	371
739220304	241
739220623	1539
739220929	214
739221253	3308
739221563	258
739221887	1138
739222192	527
739222516	269
739222821	287
739223139	1166
739223446	216
739223768	140
739224073	434
739224391	31
739224698	427
739225017	103
739225322	934
739225640	31
739225945	213
739226263	39
739226567	381
739226890	76
739227201	1960
739227519	91
739227826	104
