739584128	711	True	200
739584470	707	True	200
739584779	744	True	200
739585128	718	True	200
739585437	725	True	200
739585781	816	True	200
739586091	746	True	200
739586439	698	True	200
739586748	742	True	200
739587090	705	True	200
739587399	709	True	200
739587741	707	True	200
739588051	791	True	200
739588393	716	True	200
739588702	701	True	200
739589044	727	True	200
739589353	710	True	200
739589696	725	True	200
739590007	710	True	200
739590351	713	True	200
739590667	708	True	200
739591009	716	True	200
739591324	738	True	200
739591669	755	True	200
739591979	733	True	200
739592324	706	True	200
739592638	713	True	200
739592981	706	True	200
739593289	730	True	200
739593632	712	True	200
739593941	710	True	200
739594285	705	True	200
739594596	705	True	200
739594937	706	True	200
739595246	709	True	200
739595587	713	True	200
739595896	704	True	200
739596238	720	True	200
739596547	717	True	200
739596888	715	True	200
739597197	713	True	200
739597541	700	True	200
739597849	712	True	200
739598191	746	True	200
739598501	723	True	200
739598843	705	True	200
739599152	723	True	200
739599496	714	True	200
739599805	704	True	200
739600147	714	True	200
739600455	701	True	200
739600797	717	True	200
739601106	715	True	200
739601449	704	True	200
739601757	707	True	200
739602101	702	True	200
739602412	711	True	200
739602753	707	True	200
739603063	705	True	200
739603404	707	True	200
739603713	704	True	200
739604055	700	True	200
739604363	718	True	200
739604707	723	True	200
739605016	705	True	200
739605357	696	True	200
739605666	712	True	200
739606010	694	True	200
739606320	957	True	200
739606663	701	True	200
739606973	695	True	200
739607321	701	True	200
739607630	700	True	200
739607972	718	True	200
739608281	704	True	200
739608629	705	True	200
739608938	963	True	200
739609285	695	True	200
739609594	704	True	200
739609940	712	True	200
739610256	698	True	200
739610601	706	True	200
739610910	707	True	200
739611251	718	True	200
739611560	961	True	200
739611902	733	True	200
739612211	698	True	200
739612562	707	True	200
739612871	695	True	200
739613213	718	True	200
739613522	707	True	200
739613864	717	True	200
739614174	713	True	200
739614516	721	True	200
739614825	702	True	200
739615167	703	True	200
739615476	698	True	200
739615824	695	True	200
739616133	944	True	200
739616476	706	True	200
739616785	700	True	200
739617127	989	True	200
739617436	712	True	200
739617779	706	True	200
739618090	706	True	200
739618431	693	True	200
739618740	707	True	200
739619083	704	True	200
739619392	958	True	200
739619733	702	True	200
739620042	701	True	200
739620384	700	True	200
739620693	701	True	200
739621043	753	True	200
739621352	704	True	200
739621700	715	True	200
739622016	698	True	200
739622359	718	True	200
739622668	956	True	200
739623010	727	True	200
739623319	701	True	200
739623672	704	True	200
739623980	759	True	200
739624302	704	True	200
739624611	699	True	200
739624953	700	True	200
739625262	699	True	200
739625608	698	True	200
739625920	703	True	200
739626261	714	True	200
739626631	716	True	200
