739152030	42114956	2
739152334	-1	-18
739152655	-1	-18
739152958	41168508	2
739153278	37260976	2
739153581	40786640	2
739153902	24981842	3
739154208	16730604	2
739154529	90098376	2
739154833	48637152	2
739155152	-1	-18
739155456	45515548	1
739155776	14368621	1
739156080	22432664	2
739156399	53359324	1
739156704	-1	-18
739157026	52593276	1
739157329	-1	-18
739157648	54415868	1
739157952	16679802	3
739158272	61236812	1
739158576	87935832	3
739158898	467740608	2
739159203	162844736	2
739159522	65623872	3
739159826	139138832	4
739160149	27757582	2
739160453	61579772	2
739160775	38166684	2
739161080	41557632	2
739161406	26908220	2
739161709	150574944	2
739162029	19506666	3
739162333	21097892	3
739162659	49963632	4
739162963	34030992	2
739163291	43190544	2
739163597	85209176	2
739163917	-1	-18
739164221	20058390	2
739164543	19628582	2
739164849	26777098	3
739165173	-1	-18
739165477	26809780	2
739165795	-1	-18
739166099	38166652	2
739166418	32234596	2
739166722	2748199168	2
739167043	25268968	3
739167347	24158234	2
739167668	22116722	2
739167973	-1	-18
739168293	16455090	3
739168597	-1	-18
739168917	53359324	2
739169222	99475024	2
739169541	75546424	2
739169845	15930434	3
739170165	75546544	2
739170472	70461256	3
739170791	523442720	2
739171095	13156194	3
739171415	10893956	2
739171719	34403812	2
739172039	122815384	2
739172343	145588928	3
739172663	39826084	2
739172967	16320706	3
739173286	40486244	2
739173590	45895608	2
739173912	114500336	2
739174216	-1	-18
739174536	-1	-18
739174840	15416548	2
739175163	20374412	2
739175467	25652280	2
739175787	-1	-18
739176091	-1	-18
739176411	32762992	3
739176715	19369150	3
739177035	233873872	3
739177341	113906552	3
739177661	13347911	2
739177965	102728856	1
739194838	-1	-18
739195142	-1	-18
739195462	77136888	2
739195766	16430479	2
739196085	-1	-18
739196394	58467944	3
739196715	536184096	2
739197021	44233380	3
739197341	37968912	3
739197646	31450648	3
739197966	71145736	2
739198270	-1	-18
739198591	44865368	2
739198895	-1	-18
739199215	41091600	2
739199519	-1	-18
739199841	60561996	2
739200145	42276884	2
739200468	21659126	1
739200773	-1	-18
739201092	23288154	2
739201396	-1	-18
739201718	-1	-18
739202027	14539677	2
739202349	39970928	2
739202653	-1	-18
739202979	104189120	2
739203283	99475240	2
739203604	-1	-18
739203910	40711112	3
739204235	28662314	3
739204539	30789886	3
739204865	72554352	3
739205169	-1	-18
739205494	333093376	3
739205798	39539516	1
739206122	-1	-18
739206431	233870304	1
739206755	-1	-18
739207061	-1	-18
739207387	27933920	1
739207691	20857686	2
739208010	105186312	2
739208314	13520296	1
739208642	252691360	2
739208946	-1	-18
739209271	-1	-18
739209575	845506688	2
739209903	-1	-18
739210212	-1	-18
739210541	29002642	2
739210844	228998400	2
739211172	217663728	1
739211483	448659392	3
739211802	68915200	2
739212117	17844152	3
739212452	134049144	2
739212763	28774852	2
739213088	65234444	2
739213392	26614990	2
739213717	33769608	2
739214023	50654432	2
739214358	24318562	2
739214661	119478560	3
739214986	-1	-18
739215289	19558718	3
739215609	25038758	2
739215918	-1	-18
739216243	12512233	3
739216557	-1	-18
739216894	-1	-18
739217212	23387246	2
739217535	20507454	3
739217844	26518696	2
739218165	52846108	2
739218469	127075600	2
739218799	499645536	3
739219108	22594038	2
739219433	-1	-18
739219737	-1	-18
739220057	32281996	3
739220361	30032752	2
739220681	167816128	3
739220988	17559088	3
739221316	-1	-18
739221625	13931546	4
739221945	42440184	2
739222254	15182320	3
739222574	814194944	1
739222877	-1	-18
739223198	-1	-18
739223507	21680474	2
739223826	36397376	2
739224130	23312836	2
739224451	33158366	2
739224755	48316488	2
739225075	31677266	1
739225379	105186552	2
739225698	-1	-18
739226002	35980328	1
739226319	94352008	3
739226628	12302184	2
739226952	231412192	1
739227258	21017228	2
739227577	-1	-18
739227882	-1	-18
