739372137	2975	True	200
739372483	2615	True	200
739372791	2986	True	200
739373137	3004	True	200
739373444	2605	True	200
739373796	2990	True	200
739374101	2994	True	200
739374447	3008	True	200
739374755	2996	True	200
739375101	2591	True	200
739375406	2616	True	200
739375752	2614	True	200
739376056	2609	True	200
739376402	2621	True	200
739376708	2994	True	200
739377055	2999	True	200
739377361	2577	True	200
739377707	3032	True	200
739378013	3002	True	200
739378364	2989	True	200
739378668	2998	True	200
739379020	3043	True	200
739379329	2635	True	200
739379675	3023	True	200
739379981	2649	True	200
739380330	3042	True	200
739380635	3069	True	200
739380987	3028	True	200
739381292	2631	True	200
739381641	3037	True	200
739381946	3056	True	200
739382293	2618	True	200
739382602	2609	True	200
739382950	2994	True	200
739383255	2999	True	200
739383601	2616	True	200
739383906	2640	True	200
739384253	3021	True	200
739384563	3014	True	200
739384909	2606	True	200
739385217	2619	True	200
739385567	3029	True	200
739385877	3007	True	200
739386229	2979	True	200
739386535	3027	True	200
739386892	2622	True	200
739387202	3016	True	200
739387549	3034	True	200
739387859	3014	True	200
739388211	-1070716	True	200
739388521	3000	True	200
739388868	3026	True	200
739389174	3027	True	200
739389526	3009	True	200
739389835	2990	True	200
739390186	3035	True	200
739390491	3003	True	200
739390839	3028	True	200
739391144	2989	True	200
739391491	3000	True	200
739391795	3002	True	200
739392141	3026	True	200
739392447	3005	True	200
739392798	2631	True	200
739393102	2998	True	200
739393448	3026	True	200
739393755	2996	True	200
739394101	2583	True	200
739394406	2597	True	200
739394752	2627	True	200
739395062	2625	True	200
739395413	3024	True	200
739395719	3003	True	200
739396070	3039	True	200
739396375	3005	True	200
739397532	2997	True	200
739398330	2999	True	200
739398760	2602	True	200
739398870	3002	True	200
739398988	2970	True	200
739399216	2561	True	200
739399520	3047	True	200
739399830	3034	True	200
739400184	3041	True	200
739400495	2617	True	200
739400846	3014	True	200
739401158	3026	True	200
739401508	2614	True	200
739401820	2630	True	200
739402171	3050	True	200
739402482	3043	True	200
739402833	3030	True	200
739403146	2636	True	200
739403763	3008	True	200
739404116	2623	True	200
739404432	3014	True	200
739404786	2609	True	200
739405106	3039	True	200
739405459	3031	True	200
739405775	2998	True	200
739406078	3045	True	200
739406393	3012	True	200
739406747	3046	True	200
739407068	3018	True	200
739407369	2612	True	200
739407682	3024	True	200
739408036	3032	True	200
739408351	3069	True	200
739408705	3028	True	200
739409025	3039	True	200
739409380	3023	True	200
739409697	3066	True	200
739410051	2999	True	200
739410365	3044	True	200
739410719	2626	True	200
739411034	3048	True	200
