739152290	959874	48
739152609	767410	45
739152915	1463355	35
739153233	978240	35
739153538	-1	-17
739153858	667496	41
739154164	299995	2
739154483	513548	35
739154790	638123	1
739155108	640951	34
739155413	840367	49
739155731	1611139	43
739156037	579502	48
739156355	787223	0
739156661	318294	50
739156982	484250	43
739157286	810261	48
739157604	293523	48
739157908	886666	49
739158227	4580956	45
739158533	472327	3
739158853	711594	46
739159159	766206	26
739159477	780792	41
739159782	965693	42
739160102	822692	102
739160410	1150814	47
739160731	559617	37
739161037	849130	45
739161361	933820	34
739161666	-1	-17
739161984	836752	47
739162290	293554	46
739162614	739107	48
739162920	494689	48
739163246	741225	25
739163551	933106	42
739163873	846059	48
739164178	488685	5
739164498	1672168	45
739164805	573410	48
739165128	-1	-17
739165434	1507301	47
739165751	1414944	47
739166056	350270	0
739166374	672273	42
739166679	797793	43
739166998	904654	38
739167304	1117186	41
739167624	582959	41
739167929	183464	38
739168248	803538	46
739168554	331293	49
739168873	711571	2
739169178	-1	-17
739169496	-1	-18
739169802	756738	46
739170121	514029	45
739170428	982920	37
739170746	966754	48
739171051	1156869	46
739171370	765859	46
739171675	921104	47
739171995	475669	52
739172299	538519	27
739172618	-1	-17
739172923	3488970	42
739173241	341621	43
739173547	1023845	45
739173868	902611	43
739174173	8800643	50
739174491	1421072	46
739174797	745700	44
739175118	1122721	44
739175424	-1	-17
739175742	-1	-18
739176047	386878	30
739176367	1107897	6
739176671	890256	24
739176990	-1	-17
739177298	1010480	52
739177617	2885038	29
739177921	3368163	41
739178240	-1	-17
739194793	1836591	33
739195098	-1	-17
739195417	101777968	34
739195722	-1	-18
739196040	-1	-17
739196350	-1	-17
739196671	2282629	47
739196978	-1	-18
739197297	303835	46
739197602	-1	-17
739197922	950700	43
739198226	774084	31
739198547	-1	-17
739198852	-1	-18
739199170	-1	-18
739199475	1042093	46
739199796	394848	43
739200101	1302601	42
739200423	1056872	44
739200729	1002965	45
739201048	-1	-17
739201353	677431	49
739201673	726215	49
739201984	587681	96
739202305	901833	40
739202610	849623	50
739202934	1851127	46
739203239	-1	-17
739203559	1179652	40
739203866	755905	48
739204191	678749	34
739204496	-1	-17
739204821	-1	-17
739205126	833611	34
739205445	590443	28
739205754	789626	35
739206073	-1	-17
739206388	1666211	43
739206711	1167995	89
739207017	558678	46
739207340	-1	-18
739207647	306747	46
739207965	-1	-17
739208271	1366144	47
739208598	821586	43
739208903	-1	-17
739209226	690690	38
739209532	855109	45
739209859	431829	101
739210169	-1	-17
739210493	-1	-17
739210801	717376	38
739211126	348426	61
739211440	-1	-17
739211758	1221469	88
739212074	-1	-15
739212408	-1	-17
739212720	622758	56
739213044	-1	-17
739213349	637235	68
739213672	546376	36
739213977	681315	1
739214309	981384	94
739214618	1026474	0
739214941	-1	-17
739215246	954829	37
739215565	1896153	40
739215875	2407359	85
739216194	-1	-17
739216514	335951	80
739216849	715904	48
739217169	-1	-15
739217488	863641	88
739217801	827492	48
739218121	468442	48
739218426	850412	43
739218754	798518	108
739219064	441366	58
739219389	2198839	42
739219694	539908	28
739220012	202168	0
739220317	1162867	32
739220637	873802	49
739220943	404914	1
739221271	-1	-17
739221582	537729	47
739221901	876520	41
739222211	639237	101
739222529	-1	-17
739222834	738957	25
739223152	638865	46
739223464	390507	47
739223781	-1	-17
739224087	1082422	34
739224407	194175	1
739224712	657062	47
739225030	672972	1
739225336	-1	-17
739225654	889788	46
739225959	527358	48
739226275	-1	-10
739226585	710996	71
739226908	1938282	1
739227214	844012	48
739227532	788550	37
739227839	649396	11
