739584418	477	False	200
739585077	360	False	200
739585729	478	False	200
739586387	462	False	200
739587037	282	False	200
739587689	476	False	200
739588341	171	False	200
739588992	410	False	200
739589644	405	False	200
739590299	445	False	200
739590957	433	False	200
739591618	411	False	200
739592272	467	False	200
739592929	466	False	200
739593580	479	False	200
739594233	2654	False	200
739594886	379	False	200
739595535	340	False	200
739596186	522	False	200
739596836	366	False	200
739597489	482	False	200
739598138	410	False	200
739598792	449	False	200
739599444	477	False	200
739600095	479	False	200
739600745	474	False	200
739601397	484	False	200
739602049	450	False	200
739602701	414	False	200
739603352	481	False	200
739604003	711	False	200
739604655	399	False	200
739605305	424	False	200
739605958	476	False	200
739606612	419	False	200
739607921	378	False	200
739608577	409	False	200
739609233	4862	False	200
739609888	270	False	200
739610549	1044	False	200
739611199	417	False	200
739611850	423	False	200
739612511	374	False	200
739613161	483	False	200
739613812	395	False	200
739614465	451	False	200
739615115	431	False	200
739615772	368	False	200
739616425	477	False	200
739617075	229	False	200
739617727	483	False	200
739618379	398	False	200
739619031	479	False	200
739619681	357	False	200
739620332	416	False	200
739620991	410	False	200
739621648	496	False	200
739622307	470	False	200
739622958	478	False	200
739623620	477	False	200
739624250	247	False	200
739624901	490	False	200
739625556	220	False	200
739626209	419	False	200
