740102456	196
740102778	197
740103094	197
740103420	196
740103741	198
740104062	197
740104379	196
740104702	198
740105022	198
740105343	196
740105658	198
740105980	196
740106295	197
740106618	197
740106934	196
740107255	198
740107571	197
740107897	198
740108212	197
740108534	197
740108849	196
740109171	196
740109486	197
740109807	197
740110123	197
740110445	198
740110762	196
740111084	199
740111399	198
740111721	198
740112036	197
740112357	198
740112673	196
740112994	198
740113310	197
740113631	198
740113947	198
740114273	196
740114590	198
740114912	197
740115227	197
740115549	196
740115864	197
740116187	199
740116503	197
740116823	196
740117139	197
740117461	195
740117776	197
740118098	197
740118413	196
740118736	196
740119051	197
740119373	196
740119688	198
740120009	196
740120324	198
740120645	196
740120961	195
740121282	195
740121597	195
740121919	197
740122235	195
740122557	196
740122872	196
740123194	196
740123509	196
740123830	194
740124146	197
740124467	196
740124783	194
740125104	196
740125419	195
740125741	197
740126056	196
740126378	196
740126695	195
740127018	198
740127334	196
740127655	196
740127971	195
740128292	196
740128608	196
740128930	195
740129246	197
740129567	196
740129884	194
740130211	194
740130528	196
740130849	197
740131175	195
740131496	195
740131812	196
740132134	196
740132452	196
740132773	196
740133088	195
740133410	195
740133725	195
740134052	194
740134367	195
740134690	196
740135006	197
740135327	197
740135643	197
740135965	196
740136280	195
740136602	197
740136917	195
740137239	196
740137555	197
740137877	195
740138192	195
740138515	195
740138831	196
740139153	196
740139468	196
740139789	195
740140110	195
740140432	197
740140747	197
