739584209	199
739584551	196
739584860	196
739585209	196
739585518	197
739585862	197
739586172	197
739586520	196
739586829	197
739587172	195
739587480	195
739587822	198
739588132	199
739588474	200
739588783	199
739589125	200
739589434	198
739589777	200
739590088	199
739590433	199
739590748	199
739591090	198
739591405	199
739591751	198
739592060	199
739592405	197
739592719	198
739593062	198
739593371	198
739593713	199
739594022	200
739594368	198
739594677	199
739595019	198
739595327	198
739595669	200
739595977	199
739596319	199
739596628	199
739596969	200
739597278	200
739597622	200
739597931	201
739598274	198
739598582	199
739598925	198
739599234	199
739599577	198
739599886	197
739600228	195
739600537	196
739600878	197
739601187	195
739601530	195
739601838	195
739602184	198
739602493	196
739602835	196
739603144	196
739603485	196
739603794	196
739604136	196
739604444	196
739604788	196
739605097	196
739605438	196
739605747	198
739606093	196
739606402	197
739606745	195
739607054	195
739607402	198
739607711	197
739608054	196
739608363	197
739608710	197
739609019	198
739609366	195
739609675	196
739610021	196
739610369	198
739610682	197
739611022	197
739611332	195
739611673	196
739611984	196
739612324	195
739612644	195
739612984	197
739613295	195
739613634	196
739613945	195
739614287	194
739614598	195
739614937	195
739615248	197
739615589	197
739615905	196
739616245	195
739616558	197
739616897	196
739617208	195
739617548	196
739617861	195
739618202	195
739618512	195
739618852	197
739619164	196
739619504	196
739619815	196
739620155	197
739620465	197
739620812	195
739621124	197
739621465	195
739621781	197
739622128	196
739622440	196
739622780	197
739623092	195
739623431	196
739623753	197
739624193	195
739624503	197
739624843	198
739625154	195
739625495	196
739625810	196
739626152	196
739626463	198
