739041150	-1	-18
739041453	19454866	2
739041720	41245740	2
739042023	29748334	2
739042342	19083326	2
739042646	13654666	2
739042965	-1	-18
739043268	39682388	2
739043588	52218468	2
739043892	-1	-18
739044218	-1	-18
739044522	28812562	3
739044840	8283345	3
739045144	-1	-18
739045465	34895256	3
739045768	17041854	2
739046088	28926326	2
739046391	39468640	2
739046711	70916032	3
739047015	40862448	2
739047335	23562686	2
739047638	23141044	3
739047962	11497907	3
739048265	-1	-18
739048585	16743333	2
739048888	-1	-18
739049209	63354444	2
739049512	42440104	3
739049832	-1	-18
739050135	-1	-18
739050455	111593632	3
739050759	42276964	2
739051080	52973560	3
739051384	-1	-18
739051705	68700168	3
739052009	64658884	2
739052328	-1	-18
739052632	-1	-18
739052952	-1	-18
739053257	24372496	3
739053577	-1	-18
739053881	67229528	5
739054200	162844736	2
739054504	84229832	3
739054823	85209336	2
739055134	43705744	3
739055453	-1	-18
739055757	-1	-18
739056077	37197964	3
739056382	-1	-18
739056701	39754072	2
739057005	198053104	3
739057324	-1	-18
739057628	-1	-18
739057947	25622354	3
739058251	64469284	2
739058576	-1	-18
739058879	51605680	3
739059199	14854050	2
739059503	-1	-18
739059823	51605620	2
739060127	28184590	2
739060446	57549812	3
739060751	-1	-18
739061071	-1	-18
739061375	59577396	3
739061695	73524904	4
739061999	-1	-18
739062327	-1	-18
739062636	40786604	2
739062962	-1	-18
739063266	158158336	2
739063588	37387704	2
739063891	24264872	4
739064215	199855168	2
739064519	-1	-18
739064840	-1	-18
739065145	-1	-18
739065465	27548878	3
