739411303	-1	-18
739411655	17447622	5
739411976	6439368	4
739412329	-1	-18
739412647	15680462	3
739412998	22116668	9
739413319	6825208	4
739413679	4361039	4
739413995	217661680	2
739414296	-1	-18
739414613	135703952	4
739414966	39539552	4
739415281	785146304	3
739415634	-1	-18
739415951	-1	-18
739416303	18458452	3
739416619	-1	-18
739416971	28403114	3
739417292	49402228	3
739417644	-1	-18
739417959	-1	-18
739418318	-1	-18
739418634	140026688	7
739418986	3835311	7
739419311	323294880	7
739419664	-1	-18
739419981	33158366	4
739420333	26582856	6
739420655	-1	-18
739421011	-1	-18
739421327	58313020	3
739421679	79941928	2
739421998	70916144	3
739422350	69790568	2
739422666	33208474	2
739422969	-1	-18
739423286	26974216	2
739423639	69132112	2
739423957	14530077	2
739424311	-1	-18
739424626	-1	-18
739424978	4923627	6
739425296	-1	-18
739425648	-1	-18
739425964	11625594	4
739426316	14844029	3
739426632	5394847	3
739426984	11819357	4
739427300	343499328	3
739427652	61066560	3
739427968	8547431	5
739428320	-1	-18
739428636	-1	-18
739428990	21406028	3
739429306	146559440	2
739429659	27007352	2
739429974	63172404	2
739430326	-1	-18
739430643	2442455552	2
739430994	139138416	2
739431311	42937572	3
739431663	125622720	2
739431979	18725734	2
739432331	35688248	3
739432650	19267306	2
739433002	-1	-18
739433318	8751592	2
739433670	-1	-18
739433986	140025840	2
739434338	-1	-18
739434653	13132622	5
739435005	194547984	4
739435321	-1	-18
739435673	28293386	3
739435989	36039364	2
739436343	-1	-18
739436659	26047398	3
739437016	48422912	3
739437337	48316488	3
739437689	8295850	4
739438004	354579072	3
739438356	43105864	3
739438672	12678207	3
739439024	57549672	3
739439341	-1	-18
739439693	45049188	3
739440012	99926712	4
739440364	5367189	4
739440680	7873925	4
739441032	19681280	5
739441348	-1	-18
739441701	16418214	5
739442016	-1	-18
739442368	17108162	3
739442684	11378878	5
739443036	7274655	3
739443352	50771296	4
739443707	11793996	3
739444023	31360924	5
739444375	-1	-18
739444700	-1	-18
739445002	-1	-18
739445319	-1	-18
739445671	17055080	4
739445987	17772022	3
739446338	511264544	3
739446654	6517640	3
739447006	8617795	3
739447325	10121550	4
739447677	-1	-18
739447992	5449676	3
739448344	105187032	3
739448660	118193624	2
739449012	17729022	4
739449328	34350008	4
739449680	9046918	3
739449996	15203314	3
739450348	18551900	4
739450663	15525435	3
739451018	8298980	2
739451334	6926274	3
739451686	29950946	6
739452010	91983504	3
739452368	7523617	4
739452699	13603951	3
739453078	-1	-18
739453389	-1	-18
739453704	-1	-18
739454058	-1	-18
739454384	18725728	3
739454739	-1	-18
739455055	-1	-18
739455357	58005252	4
739455676	25268954	3
739456029	41479268	3
739456346	76069440	3
739456704	35287340	3
739457026	-1	-18
739457379	40862448	4
739457693	-1	-18
739458054	134871472	3
739458372	-1	-18
739458680	31316210	5
739459005	59096740	4
739459365	-1	-18
739459682	18427512	3
739460036	8765552	5
739460351	-1	-18
739460704	17228846	4
739461020	-1	-18
739461374	8324120	3
739461693	79941928	3
739462046	2442714368	3
739462369	11245008	3
739462723	-1	-18
739463039	33978372	4
739463393	23973844	3
739463707	19628556	4
739464061	44144652	3
739464376	-1	-18
739464734	48422912	3
739465049	50771296	3
739465409	45234652	7
739465725	10316286	5
739466078	7927875	3
739466393	19805404	5
739466752	10483550	3
739467068	17310216	3
739467422	9680309	4
739467738	-1	-18
739468097	9961032	5
739468413	35688220	3
739468767	-1	-18
739469085	-1	-18
739469439	12498011	3
739469754	27445688	5
739470107	11193484	3
739470423	-1	-18
739470782	15580421	3
739471105	15427361	3
739471458	-1	-18
739471773	2198244864	4
739472126	-1	-18
739472443	14985685	6
739472798	-1	-18
739473117	19877036	4
739473477	6401864	3
739473792	31586202	4
739474096	9902706	4
739474420	12547940	5
739474774	6887219	5
739475093	-1	-18
739475448	45610016	3
739475768	8537476	3
739476126	-1	-18
739476444	123505304	2
739476798	-1	-18
739477112	-1	-18
739477465	149550704	2
739477781	24372506	3
739478134	-1	-18
739478460	255626576	4
739478820	22501518	3
739479137	140922960	3
739479496	66216912	2
739479811	33009014	2
739480166	-1	-18
739480486	92759688	3
739480839	-1	-18
739481154	79652304	3
