740102800	20412326	192
740103443	10635680	192
740104084	12612730	192
740104724	49072792	192
740105366	13195781	192
740106003	40486564	192
740106641	78235632	193
740107278	24105056	192
740107920	119481344	192
740108556	28220682	192
740109194	46674952	192
740109830	19823270	193
740110468	22386924	192
740111106	20700430	192
740111743	39754552	193
740112380	-1	-18
740113017	-1	-18
740113654	-1	-18
740114296	14219865	192
740114934	30114616	192
740115572	25924234	192
740116210	49962816	192
740116846	84232144	192
740117484	-1	-18
740118120	86897288	192
740118759	15918898	192
740119395	35174452	191
740120032	-1	-18
740120668	40337680	192
740121305	19769810	190
740121942	24645800	190
740122580	16963056	191
740123216	12420323	190
740123853	87935664	190
740124490	41323488	191
740125127	-1	-18
740125764	35400216	191
740126400	26711998	191
740127041	22094590	192
740127678	30406578	193
740128315	32811468	191
740128953	17134942	191
740129590	20719976	191
740130233	11825751	191
740130872	16081818	191
740131519	47894468	190
740132156	-1	-18
740132796	-1	-18
740133433	-1	-18
740134075	13251414	190
740134713	30919562	191
740135350	16579129	191
740135987	48529896	191
740136624	17503158	191
740137261	20897376	191
740137899	34839488	191
740138538	114505456	191
740139175	74778864	192
740139812	22455860	191
740140455	67436824	192
