739584097	8
739584439	7
739584748	8
739585097	7
739585406	7
739585750	9
739586060	7
739586408	8
739586717	8
739587058	6
739587368	6
739587710	7
739588019	5
739588362	7
739588671	7
739589013	7
739589322	8
739589665	7
739589976	12
739590319	7
739590636	7
739590978	6
739591293	7
739591638	7
739591948	7
739592293	10
739592607	8
739592950	8
739593258	10
739593601	9
739593910	10
739594254	13
739594565	6
739594906	10
739595215	8
739595556	8
739595865	8
739596207	7
739596516	7
739596857	7
739597166	7
739597510	12
739597818	7
739598159	8
739598470	8
739598812	7
739599121	7
739599465	6
739599774	9
739600116	6
739600424	7
739600766	8
739601075	7
739601418	8
739601726	6
739602070	9
739602381	7
739602722	7
739603032	9
739603373	7
739603682	7
739604024	7
739604332	7
739604676	6
739604985	9
739605326	6
739605635	7
739605979	7
739606289	7
739606633	8
739606942	6
739607290	6
739607599	8
739607941	9
739608250	7
739608598	7
739608907	8
739609254	9
739609563	8
739609909	11
739610225	7
739610570	8
739610879	13
739611220	11
739611529	9
739611871	8
739612180	11
739612531	7
739612840	8
739613182	8
739613491	6
739613833	7
739614143	8
739614486	7
739614794	6
739615136	7
739615445	7
739615793	8
739616102	9
739616445	8
739616754	8
739617096	6
739617405	7
739617747	7
739618059	11
739618400	9
739618709	9
739619052	9
739619361	7
739619702	10
739620011	9
739620353	10
739620662	7
739621012	8
739621321	7
739621669	6
739621985	7
739622328	8
739622637	6
739622979	6
739623288	8
739623641	8
739623949	7
739624271	7
739624580	8
739624922	7
739625231	10
739625577	7
739625889	12
739626230	13
739626600	10
