739065755	7
739066074	8
739067209	7
739067514	8
739067834	8
739068138	8
739068458	7
739068767	7
739069091	8
739069396	8
739069716	15
739070029	20
739070351	7
739070657	39
739070978	20
739071282	7
739071603	8
739071908	6
739072227	8
739072531	6
739072852	6
739073156	7
739073482	8
739073785	6
739074108	7
739074413	7
739074734	6
739075037	5
739075358	6
739075662	7
739075981	5
739076285	6
739076606	5
739076910	7
739077229	8
739077533	7
739077854	7
739078159	6
739078481	6
739078786	7
739079106	8
739079410	7
739079730	7
739080033	8
739080353	6
739080657	6
739080977	6
739081281	7
739081601	7
739081906	7
739082227	8
739082533	8
739082855	9
739083158	7
739083480	8
739083784	7
739084105	8
739084409	8
739084728	9
739085032	8
739085353	8
739085658	9
739085979	12
739086282	7
739086603	7
739086907	7
739087228	7
739087531	9
739087851	7
739088155	8
739088477	7
739088781	8
739089100	6
739089404	6
739089725	6
739090029	6
739090348	8
739090654	8
739090974	8
739091278	7
739091597	8
739091901	9
739092222	7
739092526	8
739092845	8
739093150	6
739093471	6
739093775	6
739094096	6
739094404	6
739094725	9
739095028	6
739095348	7
739095652	6
739095972	6
739096275	8
739096596	6
739096901	8
739097221	6
739097525	8
739097845	7
739098150	8
739098471	7
739098775	8
739099095	9
739099399	7
739099719	6
739100022	7
739100344	7
739100648	7
739100968	7
739101271	9
739101592	8
739101895	7
739102215	8
739102520	9
739102841	7
739103144	10
739103464	6
739103768	6
739104090	7
739104394	6
739104713	7
739105018	7
739105337	8
739105646	8
739105965	7
739106271	7
739106592	7
739106896	8
739107215	10
739107519	7
739107838	8
739108799	7
739109103	8
739109424	9
739109728	8
739110049	8
739110352	7
739110674	8
739110977	7
739111297	6
739111602	8
739111936	6
739112251	6
739112570	7
739112874	6
739113192	7
739113501	7
739113822	8
739114126	7
739114447	8
739114753	6
739115072	7
739115386	8
739115708	7
739116018	8
739116343	7
739116656	7
739116976	7
739117285	8
739117606	8
739117915	9
739118236	11
739118540	9
739118869	6
739119172	8
739119493	8
739119796	8
739120116	8
739120420	9
739120742	8
739121046	7
739121366	8
739121677	8
739121997	7
739122301	7
739122627	7
739122931	7
739123257	8
739123562	8
739123881	7
739124185	7
739124505	8
739124809	7
739125128	7
739125432	8
739125753	7
739126056	6
739126376	6
739126682	8
739127003	6
739127308	7
739127627	8
739127931	8
739128251	7
739128554	7
739128874	8
739129178	6
739129500	8
739129804	8
739130125	7
739130431	7
739130751	7
739131055	6
739131375	7
739131679	6
739132000	6
739132303	8
739132622	7
739132931	7
739133252	7
739133556	6
739133876	8
739134180	8
739134504	8
739134808	7
739135143	7
739135447	8
739135766	9
739136070	7
739136391	6
739136695	6
739137015	7
739137319	7
739137640	7
739137943	7
739138262	8
739138567	8
739138888	7
739139192	9
739139513	6
739139816	7
739140136	7
739140441	7
739140765	7
739141069	8
739141389	8
739141694	9
739142013	8
739142318	6
739142639	9
739142943	6
739143263	7
739143567	8
739143886	9
739144190	7
739144510	7
739144814	6
739145136	8
739145445	9
739145766	9
739146069	8
739146391	7
739146694	9
739147016	7
739147320	7
739147641	7
739147945	10
739148264	8
739148569	7
739148890	8
739149194	8
739149515	9
739149819	9
739150139	7
739150445	9
739150766	7
739151075	7
739151394	7
739151698	7
