739584240	155911952	192
739584891	25356676	192
739585549	-1	-18
739586203	43275556	191
739586860	11819355	192
739587511	15781743	192
739588163	26908126	194
739588814	15525372	195
739589465	18520584	194
739590120	26518498	194
739590779	29869564	194
739591436	-1	-18
739592091	8507741	194
739592750	26391186	194
739593402	164066928	194
739594053	26908392	194
739594708	35688800	193
739595359	145593520	196
739596008	-1	-18
739596659	134873440	194
739597309	18821814	195
739597962	31182520	194
739598613	10630574	194
739599265	30490918	193
739599917	96421176	191
739600568	27618240	191
739601218	19985560	192
739601870	-1	-18
739602524	9714528	192
739603175	26908360	191
739603825	21240838	191
739604475	55098184	193
739605128	19403372	192
739605778	47686800	192
739606433	31631756	192
739607085	732445632	191
739607742	29870064	193
739608394	26454712	192
739609050	78514224	193
739609706	47687440	192
739610307	-1	-18
739610961	21017468	192
739611611	20058330	191
739612263	21831122	191
739612922	134865552	191
739613573	45049272	191
739614226	10564192	192
739614876	46775484	191
739615528	23664062	191
739616184	19876874	191
739616836	-1	-18
739617487	137399312	190
739618141	29194988	190
739618791	37388280	191
739619443	-1	-18
739620093	-1	-18
739620751	-1	-15
739621403	-1	-18
739622067	-1	-18
739622719	17772180	191
739623370	44683524	192
739624032	16504526	192
739624662	25894052	192
739625313	63172232	191
739625971	10574354	192
739626683	58003716	192
