740102441	41014944	3
740102765	32617244	3
740103082	50537936	3
740103408	48745092	2
740103729	29002626	2
740104049	-1	-18
740104367	40862480	2
740104689	-1	-18
740105009	29991822	3
740105330	42358376	4
740105646	16743321	2
740105968	8058649	6
740106283	-1	-18
740106605	-1	-18
740106921	-1	-18
740107243	205456352	6
740107558	5898580	7
740107885	348951264	4
740108200	70236592	3
740108521	25772576	4
740108837	8439156	2
740109159	13101315	3
740109474	45515548	3
740109795	-1	-18
740110111	48316488	3
740110433	23715198	2
740110750	15569403	2
740111071	159304880	2
740111387	-1	-18
740111708	34839880	2
740112024	-1	-18
740112345	20243096	4
740112660	-1	-18
740112982	-1	-18
740113297	-1	-18
740113619	-1	-18
740113934	23664144	3
740114261	10239409	5
740114577	53359264	2
740114899	-1	-18
740115215	104189832	4
740115536	52342848	2
740115852	-1	-18
740116175	-1	-18
740116490	7991276	2
740116811	11008511	3
740117127	-1	-18
740117448	40043768	3
740117764	422761120	2
740118085	30197774	5
740118401	6850730	5
740118724	271407904	3
740119039	16236335	3
740119360	-1	-18
740119676	-1	-18
740119997	184740304	2
740120312	-1	-18
740120633	177290896	2
740120948	22341458	3
740121270	22072304	2
740121585	165293360	2
740121907	51605620	2
740122222	48316488	2
740122543	33614716	3
740122860	13765813	3
740123181	10468570	2
740123497	-1	-18
740123818	45895560	3
740124134	124909344	3
740124455	366397440	4
740124770	5575451	2
740125092	37968944	2
740125407	35515376	4
740125728	25652292	2
740126044	18935390	3
740126365	-1	-18
740126682	12641749	7
740127006	-1	-18
740127321	32140328	4
740127643	127814368	3
740127958	109372760	2
740128280	610670464	2
740128596	19663692	2
740128918	21364436	2
740129234	-1	-18
740129555	11165059	2
740129872	59255940	2
740130198	19133172	2
740130515	63537624	2
740130837	-1	-18
740131162	35344064	2
740131484	25924540	2
740131800	50191760	2
740132121	22318778	2
740132440	31050838	2
740132761	32234620	2
740133076	20977092	1
740133397	10765909	1
740133713	-1	-18
740134040	41091564	2
740134355	62991404	3
740134678	27207918	2
740134993	93948248	3
740135315	32763040	2
740135630	-1	-18
740135952	95168664	2
740136268	-1	-18
740136589	18551892	2
740136905	-1	-18
740137226	47379288	3
740137543	56806260	5
740137864	17201892	4
740138180	13878791	4
740138501	-1	-18
740138819	-1	-18
740139140	61236652	5
740139455	16405968	3
740139777	-1	-18
740140097	-1	-18
740140419	8497873	3
740140735	-1	-18
