739411389	3070	True	200
739411704	3041	True	200
739412063	3057	True	200
739412377	2632	True	200
739412732	2638	True	200
739413046	2604	True	200
739413404	2642	True	200
739413727	3023	True	200
739414080	2625	True	200
739414405	3008	True	200
739414758	2647	True	200
739415074	3028	True	200
739415428	4287	True	200
739415743	3037	True	200
739416096	3035	True	200
739416411	2625	True	200
739416765	3038	True	200
739417079	3016	True	200
739417438	3015	True	200
739417752	2651	True	200
739418107	3018	True	200
739418427	3021	True	200
739418780	2636	True	200
739419095	3027	True	200
739419397	3024	True	200
739419712	3018	True	200
739420067	3015	True	200
739420381	2622	True	200
739420741	3023	True	200
739421059	3015	True	200
739421413	2623	True	200
739421730	3048	True	200
739422083	3038	True	200
739422398	3028	True	200
739422752	3029	True	200
739423078	3006	True	200
739423432	3027	True	200
739423748	3024	True	200
739424103	3029	True	200
739424419	2639	True	200
739424772	2610	True	200
739425086	2614	True	200
739425442	2989	True	200
739425756	3028	True	200
739426110	3032	True	200
739426424	2981	True	200
739426778	2629	True	200
739427092	2625	True	200
739427446	3027	True	200
739427760	3042	True	200
739428114	3003	True	200
739428428	2635	True	200
739428782	3018	True	200
739429099	3036	True	200
739429452	3044	True	200
739429767	2640	True	200
739430120	3034	True	200
739430435	3020	True	200
739430789	3011	True	200
739431103	3010	True	200
739431457	3004	True	200
739431771	2987	True	200
739432125	3018	True	200
739432440	3014	True	200
739432795	2614	True	200
739433110	2631	True	200
739433464	2996	True	200
739433778	3021	True	200
739434132	3016	True	200
739434446	2617	True	200
739434799	2605	True	200
739435113	2616	True	200
739435467	3036	True	200
739435781	2604	True	200
739436135	3019	True	200
739436451	3008	True	200
739436805	2630	True	200
739437124	2995	True	200
739437483	2997	True	200
739437797	3016	True	200
739438150	3021	True	200
739438465	2993	True	200
739438818	3038	True	200
739439133	3009	True	200
739439487	3013	True	200
739439801	2600	True	200
739440157	3014	True	200
739440472	3012	True	200
739440826	3026	True	200
739441140	2612	True	200
739441495	3005	True	200
739441809	3010	True	200
739442163	3034	True	200
739442477	3026	True	200
739442830	3015	True	200
739443145	3038	True	200
739443501	3041	True	200
739443815	3007	True	200
739444169	3016	True	200
739444483	2633	True	200
739444786	3023	True	200
739445111	3016	True	200
739445465	2996	True	200
739445779	3013	True	200
739446132	3013	True	200
739446447	2992	True	200
739446800	3023	True	200
739447117	3038	True	200
739447471	3012	True	200
739447785	2608	True	200
739448138	3009	True	200
739448453	2606	True	200
739448806	3016	True	200
739449120	2614	True	200
739449474	3030	True	200
739449788	3035	True	200
739450141	2977	True	200
739450456	2602	True	200
739450812	3022	True	200
739451126	3016	True	200
739451480	3047	True	200
739451795	3007	True	200
739452096	3007	True	200
739452416	3011	True	200
739452724	2638	True	200
739453105	3037	True	200
739453416	3018	True	200
739453731	2998	True	200
739454084	2586	True	200
739454413	2631	True	200
739454766	2610	True	200
739455082	3016	True	200
739455383	3029	True	200
739455703	2626	True	200
739456057	3021	True	200
739456372	2637	True	200
739456730	2610	True	200
739457053	3028	True	200
739457406	2610	True	200
739457720	3023	True	200
739458082	2982	True	200
739458399	3021	True	200
739458707	3012	True	200
739459032	2621	True	200
739459392	3010	True	200
739459709	2636	True	200
739460063	3028	True	200
739460378	2635	True	200
739460731	3009	True	200
739461047	3032	True	200
739461401	2609	True	200
739461719	3038	True	200
739462073	3018	True	200
739462396	3006	True	200
739462750	3008	True	200
739463066	3027	True	200
739463420	2612	True	200
739463734	2617	True	200
739464088	3023	True	200
739464403	3004	True	200
739464761	3008	True	200
739465076	3010	True	200
739465436	2625	True	200
739465751	2630	True	200
739466105	3032	True	200
739466425	3041	True	200
739466779	3050	True	200
739467094	2628	True	200
739467449	3025	True	200
739467765	2612	True	200
739468124	3030	True	200
739468440	3028	True	200
739468793	2641	True	200
739469112	2997	True	200
739469466	3026	True	200
739469781	3024	True	200
739470134	3011	True	200
739470450	3017	True	200
739470809	3039	True	200
739471131	2654	True	200
739471485	2637	True	200
739471800	3018	True	200
739472153	3024	True	200
739472469	2620	True	200
739472825	3031	True	200
739473145	3015	True	200
739473504	3012	True	200
739473818	2639	True	200
739474123	3025	True	200
739474447	2995	True	200
739474801	2630	True	200
739475120	3006	True	200
739475475	3024	True	200
739475795	3043	True	200
739476153	3018	True	200
739476471	2618	True	200
739476824	2600	True	200
739477139	2621	True	200
739477492	2622	True	200
739477808	2613	True	200
739478161	2617	True	200
739478487	3009	True	200
739478846	2612	True	200
739479164	3040	True	200
739479523	3038	True	200
739479838	3024	True	200
739480193	3003	True	200
739480513	3057	True	200
739480866	3046	True	200
739481181	2631	True	200
